Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category
5678436,A-5721162,Source1,2,2021-10-16 21:44:00,2021-10-16 22:59:50,28.550993,-81.27765600000002,28.551008000000003,-81.277112,0.033,Incident on MENDHAM BLVD near N CHICKASAW TRL Expect delays., N Chickasaw Trl,Orlando,Orange,FL,32825,US,US/Eastern,KORL,2021-10-16 21:53:00,79.0,79.0,72.0,29.84,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2021.0,10.0,16.0,21.0,44.0,0.0,Evening
5246893,A-5286709,Source1,2,2022-09-13 14:27:01,2022-09-13 16:38:56,40.700158,-73.962194,40.699963,-73.96188199999997,0.021,NYSDOT - Region 11: Crash on I-278 westbound at Kent Avenue (New York) 1 Right lane of 3 lanes blocked, Kent Ave,Brooklyn,Kings,NY,11249,US,US/Eastern,KJRB,2022-09-13 14:51:00,82.0,82.0,67.0,29.62,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,9.0,13.0,14.0,27.0,1.0,Afternoon
6179259,A-6224937,Source1,2,2021-11-05 13:04:00,2021-11-05 14:30:11,37.592709,-121.88177,37.592662,-121.884399,0.144,Incident on CA-84 WB near PLEASANTON SUNOL RD Right shoulder closed., Paloma Rd,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2021-11-05 12:53:00,62.0,62.0,67.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2021.0,11.0,5.0,13.0,4.0,0.0,Afternoon
4798386,A-4834789,Source1,2,2022-09-14 13:26:22,2022-09-14 14:41:22,29.794839,-95.36285,29.796548,-95.362878,0.118,Incident on EDISON ST near ALBER ST Drive with caution., Alber St,Houston,Harris,TX,77009-4864,US,US/Central,KMCJ,2022-09-14 13:53:00,89.0,89.0,29.0,29.94,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2022.0,9.0,14.0,13.0,26.0,22.0,Afternoon
7231995,A-7281358,Source1,3,2020-01-03 15:20:52,2020-01-03 15:50:50,40.53109,-74.38041,40.52525,-74.38855,0.588,At Talmadge Rd/Sturgis Rd - Accident.,State Route 27,Edison,Middlesex,NJ,08817,US,US/Eastern,KLDJ,2020-01-03 15:15:00,48.0,48.0,83.0,29.78,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,1.0,3.0,15.0,20.0,52.0,Afternoon
7104013,A-7153353,Source1,2,2020-04-03 17:33:12,2020-04-03 17:48:12,34.96397,-82.43157,34.96397,-82.43157,0.0,At State Park Rd - Accident.,State Park Rd,Travelers Rest,Greenville,SC,29690,US,US/Eastern,KGMU,2020-04-03 17:53:00,78.0,78.0,19.0,28.78,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,4.0,3.0,17.0,33.0,12.0,Afternoon
5963461,A-6007913,Source1,2,2021-05-02 01:34:00,2021-05-02 04:11:43,29.74984000000001,-95.371864,29.759945,-95.37394,0.7090000000000001,Stationary traffic on I-45 N from St Joseph Pkwy exit [46] to exit [47A] due to accident.,I-45 N,Houston,Harris,TX,77002,US,US/Central,KMCJ,2021-05-02 01:27:00,73.0,73.0,87.0,29.72,8.0,SE,9.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night,Crossing,2021.0,5.0,2.0,1.0,34.0,0.0,Night
6698850,A-6747671,Source1,2,2020-12-10 11:30:00,2020-12-11 03:16:37,28.375226,-81.309437,28.360842,-81.30980500000003,0.994,Slow traffic on FL-527A from S Access Rd (Boggy Creek Rd) to Simpson Rd (Boggy Creek Rd) due to accident., J Lawson Blvd,Orlando,Orange,FL,32824,US,US/Eastern,KMCO,2020-12-10 11:53:00,63.0,63.0,70.0,30.08,10.0,W,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,12.0,10.0,11.0,30.0,0.0,Morning
5019362,A-5057381,Source1,2,2022-04-30 12:14:00,2022-04-30 13:31:03,33.846956491308944,-117.86854863110604,33.85035649130894,-117.87688863110608,0.5329999999999999,Incident on CA-91 WB near CA-57 Expect delays.,CA-91,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2022-04-30 11:53:00,77.0,77.0,39.0,29.8,10.0,VAR,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,4.0,30.0,12.0,14.0,0.0,Afternoon
7338412,A-7387778,Source1,2,2019-10-02 02:58:00,2019-10-02 03:30:45,34.153049,-117.294031,34.153049,-117.294031,0.0,At W 40th St/Shandin Hills Dr - Accident., W 34th St,San Bernardino,San Bernardino,CA,92405-2466,US,US/Pacific,KSBD,2019-10-02 03:00:00,54.0,54.0,56.0,28.71,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2019.0,10.0,2.0,2.0,58.0,0.0,Night
6210503,A-6256349,Source1,2,2021-10-14 09:37:30,2021-10-14 10:35:00,33.386197,-111.831856,33.385931,-111.87323700000002,2.387,Stationary traffic on Superstition Fwy W - US-60 W from Mesa Dr/Exit 180 (US-60) to Dobson Rd/Exit 177 (US-60) due to accident.,US-60 W,Mesa,Maricopa,AZ,85210,US,US/Mountain,KFFZ,2021-10-14 09:51:00,63.0,63.0,31.0,28.81,10.0,SE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,10.0,14.0,9.0,37.0,30.0,Morning
6653633,A-6702298,Source1,2,2020-11-18 22:03:35,2020-11-18 23:20:06,30.289168,-97.723141,30.305415000000004,-97.712865,1.279,Stationary traffic on US-290 E - I-35 N from 26th St (I-35) to Airport Blvd/Exit 237 (I-35) due to accident.,I-35 N,Austin,Travis,TX,78722,US,US/Central,KATT,2020-11-18 21:51:00,64.0,64.0,60.0,29.59,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Traffic_Signal,2020.0,11.0,18.0,22.0,3.0,35.0,Evening
6348782,A-6395571,Source1,2,2021-02-09 01:42:00,2021-02-09 02:57:47,28.048921000000004,-82.73867,28.048941,-82.73845,0.013,Incident on CURLEW RD near US-19 Drive with caution., Curlew Rd,Dunedin,Pinellas,FL,34698,US,US/Eastern,KPIE,2021-02-09 01:53:00,69.0,69.0,93.0,30.11,9.0,SE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Traffic_Signal,2021.0,2.0,9.0,1.0,42.0,0.0,Night
4157675,A-4188980,Source1,2,2022-02-03 07:09:30,2022-02-03 09:15:02,25.749276,-80.30357099999998,25.747328,-80.303535,0.135,Stationary traffic from US-41/Tamiami Trl/SW 8th St (Ludlam Rd/SW 67th Ave) to FL-976/SW 40th St/Bird Rd (Ludlam Rd/SW 67th Ave) due to accident., Ludlam Rd,Miami,Miami-Dade,FL,33155-1845,US,US/Eastern,KMIA,2022-02-03 06:53:00,71.0,71.0,70.0,30.12,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2022.0,2.0,3.0,7.0,9.0,30.0,Morning
5662818,A-5705457,Source1,2,2021-09-25 12:52:30,2021-09-25 13:19:30,28.567115,-81.210264,28.56669,-81.20678199999998,0.213,Slow traffic on FL-50 from Rouse Rd (FL-50) to FL-408/Challenger Pkwy/East West Expy (FL-50) due to accident., E Colonial Dr,Orlando,Orange,FL,32817-4607,US,US/Eastern,KORL,2021-09-25 12:53:00,86.0,86.0,57.0,29.92,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,9.0,25.0,12.0,52.0,30.0,Afternoon
6309522,A-6355979,Source1,2,2021-01-08 00:58:00,2021-01-08 02:15:43,26.47626,-81.837489,26.476333,-81.83731,0.012,Incident on CONSTITUTION BLVD near S TAMIAMI TRL Drive with caution., S Tamiami Trl,Fort Myers,Lee,FL,33908,US,US/Eastern,KFMY,2021-01-08 00:53:00,70.0,70.0,90.0,29.91,10.0,SSW,9.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2021.0,1.0,8.0,0.0,58.0,0.0,Night
5227819,A-5267480,Source1,2,2022-06-01 15:31:59,2022-06-01 17:41:53,40.639992,-73.925831,40.638518,-73.926061,0.103,Incident on KINGS HWY near KINGS HWY Expect long delays.,Foster Ave,Brooklyn,Kings,NY,11203,US,US/Eastern,KJRB,2022-06-01 15:51:00,67.0,67.0,68.0,29.83,10.0,E,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,6.0,1.0,15.0,31.0,59.0,Afternoon
4500848,A-4534938,Source1,2,2023-01-05 19:46:00,2023-01-05 21:01:06,25.902378,-80.2114,25.902641,-80.211411,0.018,Incident on NW 7TH AVE NB near NW 140TH ST Drive with caution., NW 7th Ave,Miami,Miami-Dade,FL,33168-2907,US,US/Eastern,KOPF,2023-01-05 19:53:00,74.0,74.0,79.0,30.14,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night,Station,2023.0,1.0,5.0,19.0,46.0,0.0,Evening
4029346,A-4059620,Source1,2,2021-12-31 01:43:16,2021-12-31 04:25:37,40.72681,-111.967947,40.725919,-111.986218,0.959,Incident on UT-201 WB near UT-201 Drive with caution.,UT-201 W,West Valley City,Salt Lake,UT,84119,US,US/Mountain,KU42,2021-12-31 01:43:00,30.0,25.0,92.0,25.37,2.0,N,5.0,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2021.0,12.0,31.0,1.0,43.0,16.0,Night
6677644,A-6726384,Source1,2,2020-11-19 14:16:00,2020-11-20 02:31:00,40.068208,-76.31596400000002,40.070877,-76.317575,0.203,Slow traffic from Belwyck Blvd to York Rd due to accident., Fruitville Pike,Lancaster,Lancaster,PA,17601-4009,US,US/Eastern,KLNS,2020-11-19 13:53:00,49.0,45.0,39.0,30.02,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,11.0,19.0,14.0,16.0,0.0,Afternoon
6083669,A-6128833,Source1,2,2021-11-09 15:11:30,2021-11-09 17:31:41,25.702429,-80.33314200000002,25.701774,-80.334179,0.079,Stationary traffic on County Hwy-913 - FL-986 - FL-973 from SW 86th Ave to SW 74th St due to accident., Sunset Dr,Miami,Miami-Dade,FL,33143-3731,US,US/Eastern,KMIA,2021-11-09 14:53:00,78.0,78.0,48.0,30.08,10.0,NE,10.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2021.0,11.0,9.0,15.0,11.0,30.0,Afternoon
4407231,A-4440587,Source1,2,2023-02-16 15:08:00,2023-02-16 17:22:38,40.060373,-76.277136,40.068082,-76.295364,1.101,Multi vehicle crash on US 30 westbound at Exit: US 222 NORTH - EPHRATA/READING. There is a lane restriction.,US-30,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,2023-02-16 15:01:00,54.0,54.0,90.0,29.49,4.0,E,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2023.0,2.0,16.0,15.0,8.0,0.0,Afternoon
4514404,A-4548605,Source1,2,2022-10-13 06:57:34,2022-10-13 08:12:34,35.755028,-78.808477,35.755252,-78.81047,0.113,Incident on SW CARY PKY near LAKE PINE DR Expect delays.,Lake Pine Dr,Cary,Wake,NC,27511,US,US/Eastern,KRDU,2022-10-13 06:51:00,66.0,66.0,93.0,29.45,10.0,SSE,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,Crossing,2022.0,10.0,13.0,6.0,57.0,34.0,Morning
4466725,A-4500574,Source1,2,2022-03-06 00:53:14,2022-03-06 14:10:28,40.587924,-112.02928,40.587716,-112.029281,0.014,Incident on MOUNTAIN VIEW CORRIDOR HWY SB near MOUNTAIN VIEW CORRIDOR HWY Drive with caution.,Mountain View Corridor,West Jordan,Salt Lake,UT,84081,US,US/Mountain,KU42,2022-03-06 00:54:00,32.0,25.0,92.0,25.57,1.0,SSW,8.0,0.03,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2022.0,3.0,6.0,0.0,53.0,14.0,Night
7180672,A-7230033,Source1,2,2020-01-19 05:51:00,2020-01-19 09:04:09,44.02588,-92.79877,44.02588,-92.79877,0.0,At CR-I/200th Ave - Vehicle spun around.,220th Ave,Kasson,Dodge,MN,55944,US,US/Central,KTOB,2020-01-19 05:55:00,-2.0,-22.0,78.0,28.88,10.0,WNW,15.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Give_Way,2020.0,1.0,19.0,5.0,51.0,0.0,Night
4101550,A-4132412,Source1,2,2022-05-13 14:54:20,2022-05-13 17:06:34,25.696479,-80.382134,25.700892,-80.38305600000002,0.31,Slow traffic on FL-986 from SW 79th St to FL-821 N due to accident., SW 117th Ave,Miami,Miami-Dade,FL,33173,US,US/Eastern,KTMB,2022-05-13 14:53:00,81.0,81.0,62.0,29.93,10.0,E,8.0,0.0,Thunder in the Vicinity,False,False,True,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day,Crossing,2022.0,5.0,13.0,14.0,54.0,20.0,Afternoon
4360768,A-4393753,Source1,2,2022-06-17 11:03:00,2022-06-17 20:24:30,33.990237,-117.351638,33.970495,-117.330268,1.833,Stationary traffic on CA-60 E - I-215 S from Columbia Ave (I-215) to Martin Luther King Blvd (I-215) due to accident.,I-215 S,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2022-06-17 10:53:00,75.0,75.0,53.0,28.97,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2022.0,6.0,17.0,11.0,3.0,0.0,Morning
4625232,A-4660323,Source1,2,2022-01-13 09:55:00,2022-01-13 14:25:38,30.356111,-81.66846,30.356101,-81.668906,0.027,Incident on US-1 ALT NB near I-95 Road closed. Take alternate route.,I-95 N,Jacksonville,Duval,FL,32209,US,US/Eastern,KJAX,2022-01-13 09:56:00,56.0,56.0,87.0,30.01,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,1.0,13.0,9.0,55.0,0.0,Morning
3809096,A-3837641,Source1,2,2022-11-17 16:19:07,2022-11-17 17:37:24,33.392377,-112.104398,33.392229,-112.104395,0.01,Incident on S 22ND ST near E SOUTHERN AVE Expect delays.,S 22nd Ave,Phoenix,Maricopa,AZ,85041,US,US/Mountain,KPHX,2022-11-17 15:51:00,70.0,70.0,13.0,28.87,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Stop,2022.0,11.0,17.0,16.0,19.0,7.0,Afternoon
4039734,A-4070101,Source1,2,2022-10-07 15:25:00,2022-10-07 18:29:35,25.813009,-80.13588,25.811753,-80.20149599999998,4.082,Stationary traffic on FL-112 W - I-195 W from Alton Rd (I-195) to I-95 (I-195) due to accident., Alton Rd,Miami Beach,Miami-Dade,FL,33140,US,US/Eastern,KMIA,2022-10-07 15:53:00,86.0,86.0,53.0,30.02,10.0,ENE,14.0,0.0,Partly Cloudy,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,10.0,7.0,15.0,25.0,0.0,Afternoon
7714888,A-7764256,Source1,4,2019-07-26 20:51:22,2019-07-26 21:21:05,42.961422,-78.88878000000003,42.96315900000001,-78.88845400000002,0.121,Closed at Victoria Blvd - Road closed due to accident., Military Rd,Buffalo,Erie,NY,14217-2528,US,US/Eastern,KBUF,2019-07-26 20:54:00,75.0,75.0,53.0,29.47,10.0,SSW,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Crossing,2019.0,7.0,26.0,20.0,51.0,22.0,Evening
7720559,A-7769927,Source1,3,2019-08-07 08:58:03,2019-08-07 09:27:44,38.33312700000001,-75.086726,38.33194,-75.0873,0.088,At MD-528/Philadelphia Ave - Accident. Lane blocked., Philadelphia Ave,Ocean City,Worcester,MD,21842-4043,US,US/Eastern,KOXB,2019-08-07 08:53:00,78.0,78.0,87.0,29.85,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2019.0,8.0,7.0,8.0,58.0,3.0,Morning
6207572,A-6253404,Source1,2,2021-12-24 17:02:00,2021-12-24 19:04:40,25.76779,-80.368875,25.768551,-80.370102,0.093,Slow traffic on FL-985 from SW 2nd St to SW 108th Ave due to accident., SW 107th Ave,Miami,Miami-Dade,FL,33174,US,US/Eastern,KMIA,2021-12-24 16:53:00,76.0,76.0,54.0,30.11,10.0,E,12.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2021.0,12.0,24.0,17.0,2.0,0.0,Afternoon
7364365,A-7413731,Source1,2,2019-09-10 01:20:00,2019-09-10 02:58:14,39.091282,-122.796699,39.091282,-122.796699,0.0,At Lakeshore Blvd/Manzanita Rd - Accident., E State Highway 20,Lucerne,Lake,CA,95458-7800,US,US/Pacific,KUKI,2019-09-10 00:56:00,61.0,61.0,70.0,29.24,10.0,N,8.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Amenity,2019.0,9.0,10.0,1.0,20.0,0.0,Night
4184601,A-4216143,Source1,2,2023-01-14 08:54:15,2023-01-14 10:43:06,25.597694,-80.37882900000002,25.597213,-80.378838,0.033,Incident on SW 115TH AVE near SW 184TH ST Drive with caution., SW 184th St,Miami,Miami-Dade,FL,33157-6509,US,US/Eastern,KTMB,2023-01-14 08:53:00,50.0,50.0,59.0,30.13,10.0,NNW,18.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2023.0,1.0,14.0,8.0,54.0,15.0,Morning
4715571,A-4751351,Source1,2,2022-06-06 07:51:06,2022-06-06 09:13:34,38.893265,-104.831846,38.879565,-104.835855,0.971,Between Exit 146: Garden of the Gods Road and Exit 145: CO 38; Fillmore Street (Colorado Springs) at Mile Point 146. Both shoulders closed due to a crash.,US-87 S,Colorado Springs,El Paso,CO,80907,US,US/Mountain,KAFF,2022-06-06 07:58:00,58.0,58.0,58.0,23.55,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2022.0,6.0,6.0,7.0,51.0,6.0,Morning
7115251,A-7164596,Source1,1,2020-04-08 17:18:25,2020-04-08 18:03:25,32.275859999999994,-110.9141,32.275859999999994,-110.9141,0.0,At N Swan Rd - Accident., E River Rd,Tucson,Pima,AZ,85718-6638,US,US/Mountain,KDMA,2020-04-08 16:58:00,81.0,81.0,19.0,27.08,10.0,S,20.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2020.0,4.0,8.0,17.0,18.0,25.0,Afternoon
6092016,A-6137219,Source1,2,2021-10-21 20:01:00,2021-10-21 21:16:15,28.355102,-81.343499,28.355128000000004,-81.34536800000002,0.114,Incident on WYNDHAM LAKES BLVD near CEDAR BRANCH WAY Drive with caution.,Wyndham Lakes Blvd,Orlando,Orange,FL,32824,US,US/Eastern,KMCO,2021-10-21 19:53:00,78.0,78.0,66.0,29.99,10.0,E,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Crossing,2021.0,10.0,21.0,20.0,1.0,0.0,Evening
6850242,A-6899443,Source1,2,2020-12-10 00:49:49,2020-12-10 02:27:27,40.087255,-75.45604300000002,40.099955,-75.461673,0.927,Incident on VALLEY CREEK RD near VALLEY FORGE PARK RD Drive with caution.,Valley Creek Rd,Wayne,Chester,PA,19087,US,US/Eastern,KLOM,2020-12-10 00:55:00,39.0,34.0,71.0,29.57,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,Stop,2020.0,12.0,10.0,0.0,49.0,49.0,Night
7269557,A-7318920,Source1,2,2019-12-18 16:14:45,2019-12-18 16:42:53,42.86088,-84.9077,42.86034,-84.91448000000003,0.345,At Kent St/Exit 76 - Accident. Left lane blocked.,I-96 W,Portland,Ionia,MI,48875,US,US/Eastern,KY70,2019-12-18 16:15:00,14.0,0.0,52.0,29.36,10.0,WNW,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2019.0,12.0,18.0,16.0,14.0,45.0,Afternoon
3682772,A-3710315,Source1,2,2022-06-22 16:28:53,2022-06-22 16:55:01,25.670877,-80.41648199999999,25.67062300000001,-80.424423,0.495,Stationary traffic on SW 104th St from SW 137th Ave to SW 147th Ave due to accident., SW 137th Ave,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2022-06-22 16:53:00,85.0,85.0,55.0,29.94,10.0,E,13.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Crossing,2022.0,6.0,22.0,16.0,28.0,53.0,Afternoon
7075202,A-7124538,Source1,2,2020-03-19 19:57:00,2020-03-19 22:00:17,33.78272800000001,-118.207742,33.78272800000001,-118.207742,0.0,At Anaheim St - Accident.,I-710 S,Long Beach,Los Angeles,CA,90813,US,US/Pacific,KLGB,2020-03-19 19:53:00,55.0,55.0,74.0,30.08,10.0,SE,3.0,0.01,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Junction,2020.0,3.0,19.0,19.0,57.0,0.0,Evening
7233600,A-7282963,Source1,2,2020-01-04 01:25:00,2020-01-04 02:57:25,33.791142,-118.224898,33.791142,-118.224898,0.0,At CA-1/Pacific Coast Hwy - Accident.,CA-103 S,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,2020-01-04 01:53:00,49.0,49.0,83.0,30.24,6.0,CALM,0.0,0.0,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,1.0,4.0,1.0,25.0,0.0,Night
6965702,A-7015013,Source1,4,2020-05-07 06:31:27,2020-05-07 07:46:27,33.57138,-112.06522,33.57512,-112.06518,0.258,Closed at E Thunderbird Rd - Road closed due to accident., E Hatcher Rd,Phoenix,Maricopa,AZ,85020-2506,US,US/Mountain,KSDL,2020-05-07 06:53:00,69.0,69.0,32.0,28.19,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Amenity,2020.0,5.0,7.0,6.0,31.0,27.0,Morning
5051662,A-5089967,Source1,2,2022-12-28 22:10:04,2022-12-28 23:27:30,32.206815,-110.980073,32.20668,-110.980072,0.009,Incident on S FREEWAY near W STARR PASS BLVD Drive with caution.,S Freeway,Tucson,Pima,AZ,85745,US,US/Mountain,KDMA,2022-12-28 21:55:00,51.0,51.0,72.0,27.17,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,True,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2022.0,12.0,28.0,22.0,10.0,4.0,Evening
7081092,A-7130430,Source1,4,2020-03-23 08:18:09,2020-03-23 13:17:01,39.02304,-77.0167,39.02626,-77.02015,0.289,Closed at Dennis Ave - Road closed due to accident., University Blvd W,Silver Spring,Montgomery,MD,20901-1945,US,US/Eastern,KCGS,2020-03-23 08:25:00,39.0,33.0,84.0,30.28,5.0,NE,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2020.0,3.0,23.0,8.0,18.0,9.0,Morning
6167714,A-6213335,Source1,2,2021-12-20 15:42:00,2021-12-20 17:46:54,37.552525,-77.47882800000002,37.55119000000001,-77.475128,0.223,Slow traffic on VA-147 from I-195/VA-76 (W Cary St/VA-147) to S Meadow St (W Cary St/VA-147) due to accident., W Cary St,Richmond,Richmond City,VA,23221-3502,US,US/Eastern,KRIC,2021-12-20 15:54:00,40.0,37.0,51.0,30.12,10.0,ESE,5.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Amenity,2021.0,12.0,20.0,15.0,42.0,0.0,Afternoon
6236803,A-6282790,Source1,2,2021-09-14 17:57:00,2021-09-14 19:12:50,28.612272,-81.417663,28.613065,-81.417424,0.057,Incident on NEAL DR near EDGEWATER DR Drive with caution., Neal Dr,Orlando,Orange,FL,32810,US,US/Eastern,KORL,2021-09-14 17:53:00,83.0,83.0,77.0,29.83,10.0,ENE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,9.0,14.0,17.0,57.0,0.0,Afternoon
